"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.504110287E1,-1.555986770E0,-3.546770741E0,2.979496683E0,4.886520030E0
8.505109088E1,-4.533203039E-1,-2.975724644E0,3.821841892E0,4.864865045E0
8.506107987E1,1.466796558E0,-2.562796614E0,4.997798821E0,5.804947173E0
8.507106787E1,3.409131670E0,-1.780312859E0,5.251790759E0,6.509454570E0
8.508105587E1,4.687496442E0,-1.246014174E0,4.371456774E0,6.529533562E0
8.509104387E1,5.826790743E0,-1.260155080E0,2.732451822E0,6.557878784E0
8.510103287E1,6.567393231E0,-1.556082664E0,2.541597533E-1,6.754009497E0
8.511102087E1,7.813417929E0,-1.550286904E0,-1.899589627E0,8.189098239E0
8.512100887E1,9.134088768E0,-1.256609913E0,-2.494518092E0,9.551610681E0
8.513099787E1,8.695249386E0,-1.023952711E0,-2.794486687E0,9.190484039E0
8.514098587E1,6.097020400E0,-1.278262737E0,-2.721906953E0,6.798263811E0
8.515097387E1,3.003752103E0,-1.383157693E0,-3.358369945E0,4.713204916E0
8.516096187E1,3.666712922E-1,-1.742318237E0,-4.751257405E0,5.073910484E0
8.517095087E1,-6.815628585E-1,-2.016271985E0,-4.730600361E0,5.187336544E0
8.518093887E1,-1.443797413E0,-2.156824431E0,-3.792783277E0,4.595829368E0
8.519092687E1,-1.167531091E0,-2.029434067E0,-3.057878609E0,3.851279406E0
8.520091587E1,-2.503263187E-1,-1.716905068E0,-2.154785507E0,2.766500833E0
8.521090387E1,7.193309015E-1,-1.362481354E0,-1.046755682E0,1.862656663E0
8.522089187E1,9.103186525E-1,-7.932642657E-1,-5.695378080E-1,1.335036164E0
8.523088087E1,8.377697629E-1,4.890084922E-2,-1.044448371E0,1.339821581E0
8.524086888E1,1.160619097E0,1.086097503E0,-2.178492458E0,2.696752466E0
8.525085687E1,1.268837026E0,2.189311561E0,-3.092168143E0,3.995564583E0
8.526084487E1,1.305245591E0,3.094254137E0,-3.685887404E0,4.986365477E0
8.527083387E1,1.381823505E0,3.553518428E0,-3.921466752E0,5.469445210E0
8.528082187E1,1.181533126E0,3.523532737E0,-3.953679648E0,5.426129950E0
8.529080987E1,9.134977837E-1,3.136971556E0,-3.862403150E0,5.058974880E0
8.530079887E1,5.258193460E-1,3.071304985E0,-3.683264928E0,4.824504205E0
8.531078687E1,4.516814755E-1,3.133498895E0,-3.599512627E0,4.793675273E0
8.532077487E1,6.890415935E-1,3.417583528E0,-3.545963241E0,4.972776970E0
8.533076287E1,1.028079529E0,4.182253740E0,-3.476548605E0,5.534851765E0
8.534075187E1,1.279646920E0,4.780481204E0,-3.343790790E0,5.972556707E0
8.535073987E1,1.208561222E0,5.117049276E0,-3.003104816E0,6.055035264E0
8.536072787E1,1.042166860E0,5.274222432E0,-2.736408632E0,6.032533981E0
8.537071687E1,8.537306882E-1,5.223511285E0,-2.537424375E0,5.869620831E0
8.538070487E1,7.071524669E-1,5.039550864E0,-2.235868261E0,5.558439026E0
8.539069288E1,4.621197787E-1,4.798716331E0,-1.860715875E0,5.167542615E0
8.540068087E1,2.943162377E-1,4.471620163E0,-1.485009758E0,4.720938775E0
8.541066987E1,-6.529000998E-3,4.163487101E0,-1.049362956E0,4.293696552E0
8.542065787E1,-4.423183291E-1,3.910923638E0,-5.981593439E-1,3.981050591E0
8.543064587E1,-9.024107319E-1,3.718934990E0,-1.497714588E-1,3.829785121E0
8.544063487E1,-1.178668136E0,3.505857189E0,3.433005559E-1,3.714585909E0
8.545062287E1,-1.184732430E0,3.246695142E0,7.886563674E-1,3.544939935E0
8.546061087E1,-1.110564154E0,2.835718328E0,1.304963755E0,3.313243362E0
8.547059987E1,-1.019621678E0,2.384805030E0,1.968385920E0,3.255989332E0
8.548058787E1,-4.462577444E-1,1.587726041E0,3.622326708E0,3.980109387E0
8.549057587E1,5.076786518E-1,-7.540019667E-1,6.358231895E0,6.422878592E0
8.550056387E1,-7.162371397E-1,-5.179446668E0,8.560466972E0,1.003101481E1
8.551055287E1,-4.312770025E0,-1.049076793E1,8.644024268E0,1.426097306E1
8.552054087E1,-4.865461712E0,-1.307529806E1,7.539734908E0,1.585823885E1
8.553052887E1,-1.910135957E0,-1.240590179E1,7.352003617E0,1.454671701E1
8.554051787E1,-4.833097959E-1,-9.671167220E0,7.290963364E0,1.212118849E1
8.555050587E1,-1.666207516E0,-4.675343589E0,6.719072344E0,8.353503356E0
8.556049387E1,-1.301041882E0,4.243230844E-1,4.897841254E0,5.085431054E0
8.557048187E1,3.691990435E-1,3.386811971E0,2.537740125E0,4.248167629E0
8.558047088E1,3.191470529E0,4.418971834E0,-4.674492234E-1,5.470951013E0
8.559045887E1,6.172873989E0,3.505637918E0,-2.946785020E0,7.686183218E0
8.560044687E1,8.722030803E0,1.083289086E0,-3.863346598E0,9.600665785E0
8.561043663E1,9.972519851E0,-2.120491002E0,-2.387119943E0,1.047119744E1
8.562042462E1,9.100660236E0,-5.345118753E0,5.156805664E-2,1.055438158E1
8.563041262E1,5.973230166E0,-6.103309665E0,1.124747599E0,8.613647581E0
8.564040162E1,2.298696447E0,-3.246795714E0,1.617389258E0,4.294372571E0
8.565038962E1,1.808413701E-1,1.353843262E0,9.599996665E-1,1.669489305E0
8.566037762E1,4.689975661E-1,4.918166175E0,-1.846657999E0,5.274321095E0
8.567036562E1,2.115405825E0,6.891844702E0,-4.524210021E0,8.511224443E0
8.568035462E1,3.208654912E0,7.761391743E0,-5.709450574E0,1.015541698E1
8.569034262E1,2.972572410E0,7.319702429E0,-6.106074228E0,9.984907253E0
8.570033062E1,2.159028246E0,5.343151165E0,-6.086832211E0,8.382135390E0
8.571031962E1,4.186356439E-1,2.035454360E0,-5.308760766E0,5.700988609E0
8.572030762E1,-1.907088242E0,-1.149842094E0,-4.276863151E0,4.821895977E0
8.573029562E1,-3.348290807E0,-3.563655746E0,-3.930993913E0,6.274026358E0
8.574028362E1,-4.078908296E0,-5.086245559E0,-3.552811500E0,7.424948237E0
8.575027262E1,-4.836564480E0,-5.150312916E0,-2.856878816E0,7.621012772E0
8.576026063E1,-3.739321015E0,-3.548285170E0,-2.085252757E0,5.560676970E0
8.577024862E1,-1.402328959E0,-1.359361280E0,-1.211143865E0,2.298099010E0
8.578023762E1,1.159065200E0,9.205037713E-1,-1.633911590E-1,1.489112488E0
8.579022562E1,3.571442775E0,2.507721689E0,1.159946594E0,4.515456530E0
8.580021362E1,4.688617938E0,2.769758812E0,1.717821912E0,5.710132587E0
8.581020162E1,4.977631774E0,2.111064121E0,1.730762969E0,5.677054717E0
8.582019062E1,3.918643717E0,8.076770675E-1,2.097557053E0,4.517505552E0
8.583017862E1,2.141282239E0,-5.021606344E-1,2.980232847E0,3.703922617E0
8.584016662E1,3.839781734E-1,-1.338375623E0,2.844206731E0,3.166733407E0
8.585015562E1,-1.011332665E0,-1.583259353E0,1.252541420E0,2.257955701E0
8.586014362E1,-1.828812005E0,-1.343711792E0,-6.871507502E-1,2.371137044E0
8.587013162E1,-2.218678909E0,-8.078665173E-1,-1.842662889E0,2.995094479E0
8.588012062E1,-2.072512551E0,-2.327682996E-1,-1.796172847E0,2.752403723E0
8.589010862E1,-1.857879099E0,1.447425610E-1,-8.863034070E-1,2.063540376E0
8.590009662E1,-1.457433119E0,2.456181407E-1,-3.671268634E-1,1.522899111E0
8.591008463E1,-9.055843082E-1,8.417651653E-2,-4.695781946E-1,1.023558648E0
8.592007362E1,-5.656344992E-1,-1.936013103E-3,-7.994278157E-1,9.793012648E-1
8.593006162E1,-2.970933728E-1,2.220409977E-1,-9.178351021E-1,9.899434082E-1
8.594004962E1,1.763901772E-1,6.257848066E-1,-7.216458142E-1,9.713355753E-1
8.595003863E1,6.383162668E-1,1.143141770E0,-5.736533342E-1,1.429440069E0
8.596002662E1,8.738231099E-1,1.515847389E0,-6.467388886E-1,1.865376992E0
8.597001462E1,9.620064309E-1,1.620266966E0,-8.147942984E-1,2.052951817E0
8.598000362E1,9.428895441E-1,1.482203679E0,-8.631554496E-1,1.957295524E0
8.598999162E1,8.540258995E-1,1.104046701E0,-5.304851317E-1,1.493215936E0
8.599997962E1,4.986049426E-1,6.702856261E-1,-1.444297258E-1,8.477910444E-1
8.600996762E1,2.219266847E-1,4.548566598E-1,1.913700310E-1,5.410808841E-1
8.601995662E1,1.649294883E-2,3.578560299E-1,3.951536644E-1,5.333660787E-1
8.602994462E1,-2.023803198E-1,3.205624884E-1,3.241310807E-1,4.987775660E-1
8.603993262E1,-4.187021559E-1,3.261518419E-1,2.325262249E-1,5.794436682E-1
8.604992162E1,-6.465409604E-1,3.732464862E-1,2.751443139E-1,7.956334246E-1
8.605990962E1,-8.187478933E-1,3.732090640E-1,4.703454224E-1,1.015311743E0
8.606989762E1,-8.485280550E-1,1.126536262E-1,9.367216086E-1,1.268912161E0
8.607988562E1,-8.093835774E-1,-2.014605528E-1,1.548181468E0,1.758565889E0
8.608987462E1,-9.736347887E-1,-4.395363700E-1,2.026698740E0,2.290996443E0
8.609986263E1,-1.525731522E0,-7.637767571E-1,2.221187657E0,2.800872403E0
8.610985062E1,-2.472611791E0,-1.269308311E0,1.923749152E0,3.380201689E0
8.611983962E1,-3.491542035E0,-1.836503432E0,1.501527557E0,4.221160462E0
8.612982762E1,-4.238351050E0,-2.286457787E0,1.401182320E0,5.015458177E0
8.613981562E1,-4.151322261E0,-2.353052895E0,1.405345538E0,4.974467864E0
8.614980462E1,-2.944093546E0,-1.776422122E0,1.890360382E0,3.923878787E0
8.615979262E1,-1.850664512E0,-1.011108132E0,2.161492263E0,3.019825755E0
8.616978062E1,-1.753699550E0,-7.528886569E-1,8.426972115E-1,2.086250711E0
8.617976862E1,-1.954454928E0,-1.232139900E0,-9.454911165E-1,2.496400659E0
8.618975762E1,-1.799267486E0,-2.318950179E0,-1.235923634E0,3.184713590E0
8.619974562E1,-1.001229554E0,-3.476456804E0,6.576515472E-1,3.677052907E0
8.620973362E1,1.373458332E-1,-3.953353958E0,3.402615241E0,5.217821564E0
8.621972262E1,1.194388522E0,-3.285694901E0,4.596304436E0,5.774804706E0
8.622971062E1,1.620282461E0,-1.952539088E0,3.309957923E0,4.170556988E0
8.623969862E1,1.011181515E0,-1.292210101E0,1.330981965E0,2.112772584E0
8.624968762E1,-2.270716497E-1,-1.988176113E0,1.044493979E0,2.257293394E0
8.625967562E1,-1.438305415E0,-3.422315680E0,2.105997509E0,4.268043180E0
8.626966362E1,-2.310469962E0,-4.414836683E0,2.466644415E0,5.559981030E0
8.627965162E1,-2.566979419E0,-4.838925878E0,2.362255243E0,5.965302744E0
8.628964063E1,-2.256646927E0,-4.478729793E0,2.135011393E0,5.450665056E0
8.629962862E1,-2.001259258E0,-3.825607499E0,2.152008079E0,4.824049142E0
8.630961662E1,-1.548521922E0,-2.740974138E0,2.253113455E0,3.871353718E0
8.631960562E1,-6.281552678E-1,-1.699894348E0,2.711909384E0,3.261697770E0
8.632959362E1,7.125802910E-1,-7.296728718E-1,3.220095574E0,3.377752015E0
8.633958162E1,1.940391790E0,1.662936437E-1,2.973176427E0,3.554230148E0
8.634956962E1,2.546684318E0,6.622240698E-1,2.068658359E0,3.347161356E0
8.635955862E1,2.731850435E0,6.065299255E-1,1.264846886E0,3.070948224E0
8.636954662E1,2.655007497E0,6.047237206E-1,-7.150428459E-2,2.723943547E0
8.637953462E1,3.247422828E0,6.787500554E-1,-1.356770525E0,3.584310662E0
8.638952362E1,3.403813335E0,3.137627614E-1,-2.039299051E0,3.980343316E0
8.639951162E1,2.744548834E0,-4.396182311E-1,-2.107569387E0,3.488217483E0
8.640949962E1,1.660512474E0,-9.236811483E-1,-2.278480576E0,2.966810118E0
8.641948862E1,3.715215576E-1,-1.122509869E0,-2.322363784E0,2.606037263E0
8.642947662E1,-7.613653654E-1,-1.229039122E0,-2.808766757E0,3.159016473E0
8.643946463E1,-1.277844077E0,-1.409492383E0,-3.322941665E0,3.829033242E0
8.644945262E1,-1.139554795E0,-1.427467893E0,-3.463311093E0,3.915453160E0
8.645944162E1,-5.191125897E-1,-1.330901712E0,-2.765535075E0,3.112709672E0
8.646942962E1,5.366391800E-1,-1.232321164E0,-2.319307736E0,2.680631537E0
8.647941762E1,1.127217901E0,-1.298675952E0,-1.614212759E0,2.358572080E0
8.648940662E1,1.252546537E0,-1.353437465E0,-7.469092941E-1,1.989607824E0
8.649939462E1,1.147281891E0,-1.049557083E0,-1.864858335E-1,1.566078789E0
8.650938262E1,1.282103481E0,-3.589389342E-1,-5.800005233E-1,1.452248981E0
8.651937162E1,1.427669768E0,3.995034081E-1,-1.728678437E0,2.277317079E0
8.652935962E1,1.536547263E0,1.136627387E0,-2.381285591E0,3.053427643E0
8.653934762E1,1.488563988E0,1.466849476E0,-2.773633177E0,3.472824661E0
8.654933562E1,1.101639256E0,1.345066592E0,-3.166508473E0,3.612421501E0
8.655932462E1,8.134147941E-1,1.090829655E0,-3.284524289E0,3.555228933E0
8.656931262E1,6.805290708E-1,8.842071801E-1,-3.513103643E0,3.686033011E0
8.657930062E1,7.562487593E-1,8.730904537E-1,-3.799573356E0,3.971266399E0
8.658928962E1,1.542572380E0,1.357222368E0,-3.768467630E0,4.292194123E0
8.659927762E1,2.260530355E0,2.234966036E0,-3.655235422E0,4.844152832E0
8.660926517E1,2.666872082E0,3.234348747E0,-3.680948261E0,5.578763180E0
8.661925417E1,3.008647977E0,4.202790915E0,-3.630687349E0,6.316431330E0
8.662924217E1,2.986754539E0,4.915815595E0,-3.474515528E0,6.719985401E0
8.663923017E1,2.628878337E0,5.379564700E0,-3.350271259E0,6.861124921E0
8.664921817E1,2.331473161E0,5.406330330E0,-3.236628576E0,6.718626294E0
8.665920717E1,2.025156829E0,5.217674595E0,-2.915862604E0,6.310914600E0
8.666919517E1,1.723505113E0,4.829546360E0,-2.516143726E0,5.711914492E0
8.667918317E1,1.583632552E0,4.575263230E0,-2.043223556E0,5.255063100E0
8.668917217E1,1.319863338E0,4.280460650E0,-1.557906411E0,4.742515682E0
8.669916017E1,8.686996333E-1,3.986627539E0,-1.129433265E0,4.233610479E0
8.670914817E1,2.672255029E-1,3.741454956E0,-6.575264168E-1,3.808180096E0
8.671913617E1,8.277757019E-3,3.518472556E0,1.869237900E-2,3.518531946E0
8.672912517E1,-1.366786659E-2,2.809802883E0,8.513800344E-1,2.935988252E0
8.673911317E1,-2.361842430E-1,1.330560234E0,2.177500770E0,2.562749137E0
8.674910117E1,-5.258134988E-1,-6.821858793E-1,4.062699230E0,4.152996802E0
8.675909017E1,-5.882876359E-1,-3.434880762E0,5.819223862E0,6.782909003E0
8.676907817E1,-1.829191343E0,-6.859083338E0,6.628154572E0,9.712126350E0
8.677906617E1,-3.749514466E0,-8.843056473E0,6.527311737E0,1.161310919E1
8.678905517E1,-2.742821859E0,-8.008004496E0,6.716820581E0,1.080587278E1
8.679904317E1,-1.589986575E-1,-5.683283114E0,5.868583133E0,8.171000888E0
8.680903117E1,1.094380230E0,-4.363643140E0,4.749938273E0,6.542244503E0
8.681901917E1,1.378533569E0,-3.398607559E0,4.062268875E0,5.472925776E0
8.682900817E1,1.530572286E0,-1.969249261E0,3.654639883E0,4.424588891E0
8.683899617E1,7.490778802E-1,-1.051830481E0,3.171089182E0,3.423926347E0
8.684898417E1,7.520981133E-1,-1.130231702E-1,1.269972555E0,1.480289195E0
8.685897317E1,2.430356448E0,1.068005049E0,-1.202105969E0,2.914159572E0
8.686896117E1,4.392828055E0,1.958939450E0,-2.984679070E0,5.660626400E0
8.687894917E1,5.483590175E0,2.402725577E0,-3.029777475E0,6.709873542E0
8.688893817E1,5.945428410E0,2.141428127E0,-1.671509625E0,6.536648823E0
8.689892617E1,6.237069401E0,9.795097786E-1,-7.246612233E-1,6.354967191E0
8.690891417E1,6.105879516E0,-6.871361321E-1,-7.047739658E-1,6.184709134E0
8.691890217E1,5.242163318E0,-2.023582758E0,-3.921756774E-1,5.632846989E0
8.692889117E1,3.312300317E0,-1.937047475E0,2.902382433E-1,3.848080632E0
8.693887917E1,8.337278751E-1,-1.439058244E-2,1.682606471E-1,8.506590997E-1
8.694886717E1,-1.402004439E-1,1.897965270E0,-1.744319446E0,2.581584526E0
8.695885617E1,2.165934393E-1,2.871576962E0,-3.771517246E0,4.745230163E0
8.696884417E1,8.601203062E-1,3.125853660E0,-4.438978374E0,5.496844281E0
8.697883217E1,9.383754936E-1,2.636321842E0,-4.447697450E0,5.254783918E0
8.698882117E1,5.436100844E-1,1.659775432E0,-3.818599026E0,4.199055243E0
8.699880917E1,-5.811236273E-1,5.279901248E-1,-3.090445846E0,3.188625686E0
8.700879717E1,-1.629547228E0,-4.600291067E-1,-2.667350677E0,3.159400351E0
8.701878517E1,-1.641580067E0,-1.011751326E0,-2.444125764E0,3.113226078E0
8.702877417E1,-1.149179458E0,-1.131095921E0,-2.237724022E0,2.758151592E0
8.703876217E1,-7.537382573E-1,-7.190870726E-1,-1.487725790E0,1.816187106E0
8.704875017E1,-3.589415655E-1,-8.916582870E-1,-2.573768914E-2,9.615383388E-1
8.705873917E1,-1.926564002E-1,-1.331032104E0,1.311501089E0,1.878509531E0
8.706872717E1,-3.660854012E-2,-1.191091862E0,1.796369898E0,2.155686624E0
8.707871517E1,4.461250126E-2,-7.960071945E-1,1.336465337E0,1.556199642E0
8.708870317E1,3.246909150E-1,-3.296221644E-1,8.181225336E-1,9.398933139E-1
8.709869217E1,6.592031059E-1,3.437244791E-1,4.825274384E-1,8.863001642E-1
8.710868017E1,8.154263824E-1,8.040839535E-1,-1.146821715E-2,1.145252247E0
8.711866817E1,8.941752210E-1,9.427395630E-1,-5.256103811E-1,1.401632435E0
8.712865717E1,7.257645929E-1,8.596974063E-1,-1.045842859E0,1.536099333E0
8.713864517E1,3.412961304E-1,6.624486029E-1,-1.348493645E0,1.540699941E0
8.714863317E1,-1.618880591E-1,4.609921432E-1,-1.200306416E0,1.295938653E0
8.715862217E1,-3.553715479E-1,2.698244441E-1,-8.159134555E-1,9.299510388E-1
8.716861017E1,-4.552589482E-1,1.054252982E-2,-6.096921728E-1,7.609838372E-1
8.717859817E1,-5.489643797E-1,-1.987503684E-1,-4.192716748E-1,7.187853201E-1
8.718858617E1,-5.105823791E-1,-3.072004312E-1,-1.454974731E-1,6.133807834E-1
8.719857517E1,-4.110194993E-1,-2.870205206E-1,1.335609670E-1,5.188027949E-1
8.720856317E1,-2.620532021E-1,-1.554090518E-1,3.568374449E-1,4.692087128E-1
8.721855117E1,-1.838639420E-1,1.779711181E-1,5.818715958E-1,6.356525954E-1
8.722854017E1,-6.426499307E-2,7.126650757E-1,5.665010566E-1,9.126581761E-1
8.723852817E1,-4.256188273E-3,1.107246298E0,3.142615288E-1,1.150987744E0
8.724851617E1,-4.485925376E-2,1.292359790E0,-1.156519870E-2,1.293189828E0
8.725850517E1,-1.298084798E-1,1.336221508E0,-2.547392124E-1,1.366466329E0
8.726849317E1,-3.925694874E-1,1.244671653E0,-6.206070971E-1,1.445154488E0
8.727848117E1,-7.129691309E-1,1.022642350E0,-8.740043736E-1,1.522499918E0
8.728846917E1,-9.652919814E-1,7.155886835E-1,-7.854576480E-1,1.435548498E0
8.729845817E1,-9.540977794E-1,3.445319796E-1,-3.216482798E-1,1.064172201E0
8.730844617E1,-8.161754107E-1,6.413401544E-2,2.024282670E-1,8.433461189E-1
8.731843417E1,-6.998134804E-1,1.137868166E-1,5.364925976E-1,8.891066608E-1
8.732842317E1,-6.006593210E-1,2.860943216E-1,6.779144152E-1,9.498471114E-1
8.733841117E1,-5.834451181E-1,4.865374589E-1,7.918743825E-1,1.097356798E0
8.734839917E1,-7.012416628E-1,5.540400553E-1,1.097748007E0,1.415539099E0
8.735838817E1,-1.126197708E0,5.811875081E-1,1.541271082E0,1.995398894E0
8.736837617E1,-1.789779209E0,2.359924543E-1,1.747835670E0,2.512753785E0
8.737836417E1,-2.743743964E0,-6.601956707E-1,1.602222458E0,3.245166571E0
8.738835217E1,-3.803348903E0,-1.839972001E0,1.436857352E0,4.462680685E0
8.739834117E1,-4.505583131E0,-2.661145027E0,1.451503458E0,5.430362280E0
8.740832917E1,-4.174477820E0,-2.818959623E0,1.505319915E0,5.257260358E0
8.741831717E1,-2.800172519E0,-2.409898941E0,1.470570059E0,3.976324350E0
8.742830617E1,-1.527811376E0,-1.892318029E0,9.220428316E-1,2.601007134E0
8.743829417E1,-1.008496181E0,-1.629320210E0,3.258629894E-1,1.943691225E0
8.744828217E1,-1.038195651E0,-1.963680958E0,-5.738822892E-2,2.221978065E0
8.745827117E1,-1.024190108E0,-2.570620773E0,-2.315263510E-2,2.767235548E0
8.746825917E1,-2.446276224E-1,-2.769795649E0,9.485470176E-1,2.937916278E0
8.747824717E1,1.310357519E0,-2.540794126E0,1.992911335E0,3.484876928E0
8.748823517E1,2.584724257E0,-2.515658115E0,2.406920808E0,4.336196837E0
8.749822417E1,3.301004958E0,-2.671955359E0,2.033266332E0,4.708518998E0
8.750821217E1,2.775024814E0,-3.545179129E0,1.680899084E0,4.805671598E0
8.751820017E1,1.048494937E0,-4.617897034E0,1.892033855E0,5.099422198E0
8.752818917E1,4.122363049E-1,-4.792450454E0,2.552066388E0,5.445233051E0
8.753817717E1,6.623585558E-1,-4.099182932E0,3.426038017E0,5.383284876E0
8.754816517E1,7.072143012E-1,-3.090933504E0,3.785938818E0,4.938355468E0
8.755815417E1,5.955400836E-1,-2.039771944E0,3.101736234E0,3.759801224E0
8.756814217E1,5.442395371E-1,-1.121391297E0,2.004200993E0,2.360198452E0
8.757813017E1,8.908721289E-1,-3.480175048E-1,2.066134116E0,2.276769536E0
8.758811817E1,1.801299101E0,5.195081538E-1,2.519640069E0,3.140565753E0
8.759810717E1,2.640920385E0,1.053620898E0,2.777350252E0,3.974701485E0
8.760809479E1,3.193286675E0,1.248018014E0,2.850041667E0,4.458404003E0
8.761808279E1,3.173107056E0,1.099534990E0,2.055376993E0,3.937278269E0
8.762807179E1,3.557105110E0,1.074748642E0,-2.258311629E-1,3.722778683E0
8.763805979E1,4.348899386E0,1.537603709E0,-2.591366109E0,5.290777764E0
8.764804779E1,5.175275849E0,1.558567731E0,-3.348178833E0,6.357901775E0
8.765803579E1,5.389461697E0,6.370506370E-1,-2.490727926E0,5.971252507E0
8.766802479E1,4.607358889E0,-7.648076212E-1,-1.454253550E0,4.891578479E0
8.767801279E1,3.360837762E0,-2.006735176E0,-1.710665212E0,4.271837075E0
8.768800079E1,2.357661378E0,-2.918415499E0,-2.995395262E0,4.800844610E0
8.769798979E1,1.595016057E0,-3.179770251E0,-4.069651569E0,5.405282506E0
8.770797779E1,8.316201000E-1,-2.892811126E0,-3.482441137E0,4.602971266E0
8.771796579E1,7.642701159E-1,-2.247890137E0,-2.131830800E0,3.190896651E0
8.772795479E1,-3.871124272E-1,-1.752557881E0,-2.296987745E0,2.915041656E0
8.773794279E1,1.476742964E0,-8.431573874E-1,-1.486260185E0,2.258462641E0
8.774793079E1,2.851074578E0,-4.142869234E-2,-8.951560915E-1,2.988586123E0
8.775791879E1,2.264430010E0,4.997124052E-1,-1.500723565E0,2.762159839E0
8.776790779E1,1.202352430E0,1.148063371E0,-2.523937188E0,3.022244166E0
8.777789579E1,7.339951336E-1,1.862992489E0,-2.695980106E0,3.358243381E0
8.778788379E1,8.776939666E-1,2.370971103E0,-2.532585220E0,3.578524635E0
8.779787279E1,9.299234895E-1,2.588462382E0,-2.708810944E0,3.860382355E0
8.780786079E1,9.334633939E-1,2.607230775E0,-2.986911537E0,4.073161763E0
8.781784879E1,9.477791320E-1,2.765466955E0,-3.290638137E0,4.401635164E0
8.782783779E1,1.020823135E0,3.068037561E0,-3.549293523E0,4.801293457E0
8.783782579E1,1.190697906E0,3.394970006E0,-3.675908253E0,5.143528393E0
8.784781379E1,1.324337627E0,3.778204706E0,-3.705842489E0,5.455453190E0
8.785780179E1,1.363686904E0,4.315273218E0,-3.723301690E0,5.860392512E0
8.786779079E1,1.457806464E0,4.611758627E0,-3.704219010E0,6.092188095E0
8.787777879E1,1.460060712E0,4.742699420E0,-3.505411339E0,6.075597396E0
8.788776679E1,1.312254210E0,5.015365611E0,-3.262469176E0,6.125325171E0
8.789775579E1,1.163459821E0,4.974725123E0,-2.944622427E0,5.896806767E0
8.790774379E1,1.128993408E0,4.888632474E0,-2.450925930E0,5.583940499E0
8.791773179E1,9.921261697E-1,4.631760197E0,-2.054282395E0,5.163099168E0
8.792771979E1,6.865603276E-1,4.359710888E0,-1.817970390E0,4.773202326E0
8.793770879E1,2.892812003E-1,4.220193399E0,-1.449645505E0,4.471597928E0
8.794769679E1,7.321474135E-2,4.268807734E0,-1.006806335E0,4.386540649E0
8.795768479E1,-4.386812147E-1,4.151180466E0,-6.067556280E-1,4.218162262E0
8.796767379E1,-9.871532589E-1,3.612095250E0,-1.753349009E-1,3.748659224E0
8.797766179E1,-1.771501836E0,2.412440141E0,5.891701269E-1,3.050443841E0
8.798764979E1,-2.246215933E0,6.640267664E-1,1.873795804E0,2.999588018E0
8.799763879E1,-2.353725325E0,-2.047534123E0,3.573237871E0,4.743463689E0
8.800762679E1,-4.100366408E0,-6.279386285E0,4.562951918E0,8.778623298E0
8.801761479E1,-7.256951864E0,-9.046746569E0,5.367080895E0,1.277937914E1
8.802760279E1,-7.965259595E0,-8.758717403E0,6.303145276E0,1.341231268E1
8.803759179E1,-5.285268407E0,-7.903626434E0,7.303774613E0,1.198943270E1
8.804757979E1,-1.232474069E0,-8.250442336E0,8.432584273E0,1.186158795E1
8.805756779E1,6.565584102E-1,-8.581053264E0,9.663494503E0,1.294019591E1
8.806755679E1,3.069751672E-1,-4.924845450E0,9.063070825E0,1.031928240E1
8.807754479E1,-1.999567951E-1,3.466597813E-1,6.713798740E0,6.725715519E0
8.808753279E1,7.386242281E-1,3.796560286E0,3.018347045E0,4.906103815E0
8.809752179E1,2.804097755E0,6.712577841E0,-3.737237359E0,8.178545627E0
8.810750979E1,5.645444028E0,2.857113875E0,-2.226831974E0,6.707676096E0
8.811749779E1,1.027639146E1,-2.293343468E0,-4.109805568E0,1.130283803E1
8.812748579E1,1.219681238E1,-6.742185218E0,-2.577816356E0,1.417266492E1
8.813747479E1,1.275101382E1,-1.044898373E1,4.858732152E-1,1.649259492E1
8.814746279E1,7.945263287E0,-8.380047625E0,3.010300984E0,1.193374706E1
8.815745079E1,5.384098631E-1,-3.167711538E-1,2.870557208E0,2.937741961E0
8.816743979E1,-1.270076928E0,5.442453259E0,-9.471518719E-1,5.668376270E0
8.817742779E1,2.003794026E-1,8.755801397E0,-4.242478892E0,9.731538273E0
8.818741579E1,2.672121128E0,1.048016693E1,-4.191966550E0,1.159942730E1
8.819740479E1,5.056037673E0,1.054773033E1,-3.646029274E0,1.225200643E1
8.820739279E1,5.559726770E0,9.339973909E0,-3.852067319E0,1.153187309E1
8.821738079E1,3.920202877E0,6.414753420E0,-3.706022583E0,8.381626061E0
8.822736879E1,1.469607753E0,2.161595759E0,-2.911964266E0,3.913026841E0
8.823735779E1,-1.100747410E0,-2.085408293E0,-1.924936576E0,3.044002863E0
8.824734579E1,-3.448648031E0,-6.032664190E0,-1.350603759E0,7.078865798E0
8.825733379E1,-4.532682052E0,-8.258537806E0,-1.024565060E0,9.476201076E0
8.826732279E1,-4.467366314E0,-7.783245712E0,-7.689012569E-1,9.007079701E0
8.827731079E1,-3.562395379E0,-5.521248583E0,-3.708666694E-1,6.581214845E0
8.828729879E1,-1.802635775E0,-2.144932364E0,1.124103820E-1,2.804080362E0
8.829728679E1,1.312552272E0,8.055176908E-1,9.383341976E-1,1.803364434E0
