max,min,range,mean,median,variance,skewness,std,percentile_25,percentile_50,percentile_75,label
10.452735130275997,4.106939784719998,6.345795345555999,6.961630414439815,6.8899909625839975,1.5863450242910877,0.0852569177150409,1.2595018953106372,5.958506200775999,6.8899909625839975,8.091218658047998,walk
10.513852884675996,4.181963209439994,6.3318896752360025,7.18760085863802,7.319088947213997,1.3121447466934009,-0.2585312921494043,1.145488867991916,6.564094791727995,7.319088947213997,7.872577167378997,walk
11.408531232751976,4.831613560907996,6.57691767184398,7.727645830094749,7.323549384887986,1.7806743405150844,0.7684765667535813,1.334419102274501,6.842535059143992,7.323549384887986,8.519488243809995,walk
11.302455568239978,3.7981921531359744,7.5042634151040035,6.900974705559325,6.700443593939982,1.6414957811897384,0.8694723927100453,1.2812087188236498,6.110779637964976,6.700443593939982,7.492992590829985,walk
10.347230925119982,4.743186636479981,5.604044288640001,7.485866205061648,7.461103303867983,1.195057082705269,-0.0482055390485716,1.093186664163659,6.695639235203987,7.461103303867983,8.280627079977982,walk
11.418473194359992,4.063303382231995,7.355169812127997,6.638802746911534,6.45992122011199,1.7104387041860825,0.7118988410494512,1.3078374150428953,5.735664932372989,6.45992122011199,7.5149557442299875,walk
10.997471138959998,4.343361159747996,6.654109979212002,6.988344443333926,6.828658294242,1.634883565607915,0.5042760138728736,1.27862565499364,6.0649034611270025,6.828658294242,7.811528071256998,walk
11.575289090504,4.854447837020008,6.720841253483992,7.376612817283102,7.307609806554008,1.8491449703346847,0.3298639433814673,1.3598326993916146,6.318001637180003,7.307609806554008,8.198813300609004,walk
9.74256749909202,3.648786502060021,6.093780997031997,7.239412638991442,7.266677424904016,1.129368975091504,-0.1300154148482914,1.062717730675227,6.534296343300017,7.266677424904016,8.004019055305017,walk
11.69266603071602,3.7362923773640193,7.956373653351999,7.2681379501972,7.131187310910017,2.376496745572421,0.3959781184599663,1.5415890326453483,6.127825199288016,7.131187310910017,8.266136735777016,walk
10.111868720120016,3.9294473010000126,6.182421419120004,7.087018193308191,7.049492415138017,1.265690537412524,-0.1403005429410445,1.1250291273618316,6.234686854434017,7.049492415138017,7.939329326524016,walk
10.343043675440008,3.8544182131800087,6.488625462259999,6.911404919592619,6.858689585032014,1.241477676944884,0.1700889114392932,1.1142161715506036,6.105150393506015,6.858689585032014,7.69158778471801,walk
12.009899546036014,3.7075877673200064,8.302311778716007,6.883630995559777,6.668840829628011,1.885906166369934,0.7615316909270778,1.373282988451373,6.070326587555009,6.668840829628011,7.592910763272013,walk
11.757812322784009,4.280815070940004,7.476997251844003,7.054521792660165,6.945765358738006,1.927664475279801,0.6797037710430995,1.388403570753043,6.063311191247011,6.945765358738006,7.9163531851850095,walk
10.514138579732007,4.200715489356009,6.313423090375999,7.246555978227131,7.359192284127996,1.8436045736153064,-0.0934481347614167,1.3577940100086263,6.144168645486009,7.359192284127996,8.109716872475605,walk
10.82811823780001,3.910701040020014,6.917417197779997,6.490831688579171,6.187642709332011,1.5847125297824998,1.1037830053034077,1.2588536570159772,5.659157692581013,6.187642709332011,7.096260206315014,walk
10.264248185404014,3.721567385872013,6.542680799532,7.045517697233588,7.027380495080016,1.3769504511457358,0.04493772711413,1.173435320392963,6.15670371295802,7.027380495080016,7.924948843483021,walk
10.376833308624027,3.614647752684021,6.762185555940006,7.203522948251022,7.145405627868023,1.9265970380255208,0.0563483668840415,1.388019105785479,6.31675961902602,7.145405627868023,8.143975292068017,walk
10.758291644760018,3.976511076148019,6.781780568611999,6.459767621045768,6.471977767450028,1.5007474995365695,0.4995970135249669,1.225049998790486,5.632632841389025,6.471977767450028,7.213303622131023,walk
11.823631782144018,4.295967135036016,7.5276646471080015,7.543192519300521,7.522967877034015,1.7648547582854193,0.3247523479484599,1.328478361993683,6.508252917525015,7.522967877034015,8.403226733347019,walk
11.767628822000017,3.8416257288440105,7.926003093156006,7.12938327154959,7.153850707834011,2.530670821828926,0.1432548208413588,1.5908082291178047,6.169780395001017,7.153850707834011,8.250913004826018,walk
9.617971511120022,4.4411660392920185,5.176805471828003,6.691555906642253,6.605537935900019,1.208449362901906,0.3660458950086647,1.0992949389958575,5.820078108154025,6.605537935900019,7.424572055084019,walk
9.884340407600028,3.30154414578002,6.582796261820007,6.841356054928696,6.788885701904023,1.187216641329044,0.097014430292509,1.089594714253444,6.1213771513480255,6.788885701904023,7.60850729733402,walk
10.098165624040016,3.631453827256016,6.466711796784,6.94948127204396,6.892400690464017,1.7879983627587457,0.1901785699680994,1.3371605598277063,5.880076476629018,6.892400690464017,7.863721185116018,walk
9.936137912360008,4.101543049912023,5.834594862447986,6.999955313280474,7.12335058623802,1.301825454171283,-0.1047656228119294,1.1409756588864124,6.0887083128720185,7.12335058623802,7.842169136417017,walk
11.343252184320011,4.123523242476007,7.219728941844006,7.14992662848061,7.0737823793900105,1.8796790624090616,0.5671156725465215,1.371013881187591,6.081290879123008,7.0737823793900105,7.937880182172011,walk
10.007659377960016,5.117804806044017,4.889854571915999,7.150320999690119,7.064803145742015,0.8729795643190761,0.5113876658085952,0.9343337542436728,6.462938879372015,7.064803145742015,7.712409516587014,walk
11.133162006340028,4.411600661056024,6.721561345284004,7.315286940956667,7.125340178460028,1.3148348209807672,0.3508503029261177,1.1466624703812225,6.6098328201090215,7.125340178460028,8.069211520966029,walk
10.18823176647603,3.966627522644028,6.221604243832001,7.140344608945367,7.15979011434403,1.739196608345832,-0.0002495160690069,1.3187860358472985,6.111756413422031,7.15979011434403,8.08579905165503,walk
